予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考
"31598","140","1","第11回全国青年学習交流集会","2","錦","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会3班","12","伊藤　良行","1","決定予約","250","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","18","橘","2025/05/23","21:00","22:00","第11回全国青年学習交流集会　常任幹事会　昼食入込","12","伊藤　良行","1","決定予約","350","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","19","紬(１)","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会8・9班","12","伊藤　良行","1","決定予約","300","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","20","紬(２)","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会10・11班","12","伊藤　良行","1","決定予約","310","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","21","紬(１)","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","300","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","22","紬(２)","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","310","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","1","鶴","2025/05/23","13:30","18:00","第11回全国青年学習交流集会　全体会","140","伊藤　良行","1","決定予約","260","15","会議","3","スクール形式","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","3","富士","2025/05/23","18:30","20:30","第11回全国青年学習交流集会　懇親会","140","伊藤　良行","1","決定予約","170","30","懇親会","72","丸卓","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","5","鶴","2025/05/24","09:00","15:00","第11回全国青年学習交流集会　2日目全体会","140","伊藤　良行","1","決定予約","260","15","会議","3","スクール形式","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","6","橘","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会4班","12","伊藤　良行","1","決定予約","350","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","4","橘","2025/05/23","10:00","13:30","第11回全国青年学習交流集会　常任幹事会","12","伊藤　良行","1","決定予約","350","70","常任理事会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","11","桐(１)","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","230","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","7","葵","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会5班","12","伊藤　良行","1","決定予約","360","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","8","桐(１)","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会1班","12","伊藤　良行","1","決定予約","230","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","9","桐(２)","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会2班","12","伊藤　良行","1","決定予約","240","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","10","楓","2025/05/24","10:00","14:00","第11回全国青年学習交流集会　分散会6・7班","12","伊藤　良行","1","決定予約","340","26","分科会","5","ロの字","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","12","桐(２)","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","240","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","13","錦","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","250","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","14","鶴","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","72","伊藤　良行","1","決定予約","260","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","15","楓","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","340","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","16","橘","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","350","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31598","140","1","第11回全国青年学習交流集会","17","葵","2025/05/24","21:00","22:00","第11回全国青年学習交流集会　昼食入れ込み","12","伊藤　良行","1","決定予約","360","13","昼食","20","入れ込み","2999","トラベルシステムズ","","その他AGT",""
"31599","200","1","中央コンサルタンツ株式会社　第64期経営計画発表会","1","錦","2025/05/23","11:00","23:59","中央コンサルタンツ株式会社　第64期経営計画発表会　チェックイン会場","200","伊藤　良行","5","ｷｬﾝｾﾙ","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2099","JTB名古屋事業部営業三課","","JTB",""
"31708","153","1","名古屋市中川区倫理法人会 セミナー会場","1","鶴(２)","2025/03/05","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31709","153","1","名古屋市中川区倫理法人会 セミナー会場","1","鶴(２)","2025/03/12","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F　前泊1名あり"
"31710","153","1","名古屋市中川区倫理法人会 セミナー会場","1","鶴(２)","2025/03/19","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31711","171","1","名古屋市中川区倫理法人会 セミナー会場","1","鶴(２)","2025/03/26","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","171","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31722","153","1","名古屋市中川区倫理法人会","1","紬","2025/04/02","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","290","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付6F"
"31723","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2025/04/09","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31724","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2025/04/16","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31725","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2025/04/23","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31748","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2025/04/30","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","5","ｷｬﾝｾﾙ","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31749","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2025/05/07","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31750","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2025/05/14","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会 セミナー会場","","受付5F"
"31770","153","1","名古屋市中川区倫理法人会","1","紬","2025/05/21","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","290","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31771","153","1","名古屋市中川区倫理法人会","1","鶴(２)","2025/05/28","06:30","07:30","名古屋市中川区倫理法人会 セミナー会場","153","森　慎一","1","決定予約","280","15","会議","3","スクール形式"," "," ","名古屋市中川区倫理法人会","","受付5F"
"31964","88","1","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","1","富士(１)","2025/03/22","18:00","21:00","大豊工業株式会社　組長会","88","伊藤　良行","1","決定予約","180","30","懇親会","72","丸卓","2107","トヨタツーリスト名古屋支店","","トヨタツーリスト","持込ｺﾝﾊﾟ39名(日ﾊﾞﾝ)"
"32024","40","1","京都市立大原野小学校","1","富士(２)","2025/05/08","18:00","19:00","京都市立大原野小学校","40","近藤　和記","1","決定予約","190","1","夕食","16","和室イステー","2999","京都第一ツーリスト","","その他AGT",""
"32024","40","1","京都市立大原野小学校","3","桐","2025/05/09","07:00","10:00","京都市立大原野小学校","40","近藤　和記","1","決定予約","220","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"32024","40","1","京都市立大原野小学校","2","桐","2025/05/08","15:00","23:59","京都市立大原野小学校","40","近藤　和記","1","決定予約","220","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"32025","60","1","京都市立待鳳小学校","3","富士(１)","2025/05/09","07:00","08:00","京都市立待鳳小学校","60","近藤　和記","1","決定予約","180","35","朝食","26","テーブル","2999","京都第一ツーリスト","","その他AGT",""
"32025","60","1","京都市立待鳳小学校","1","富士(１)","2025/05/08","18:00","19:00","京都市立待鳳小学校","60","近藤　和記","1","決定予約","180","1","夕食","26","テーブル","2999","京都第一ツーリスト","","その他AGT",""
"32025","60","1","京都市立待鳳小学校","4","錦","2025/05/09","07:00","10:00","京都市立待鳳小学校","60","近藤　和記","1","決定予約","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"32025","60","1","京都市立待鳳小学校","2","錦","2025/05/08","15:00","23:59","京都市立待鳳小学校","60","近藤　和記","1","決定予約","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"32026","60","1","京都市立音羽小学校","3","富士(１)","2025/05/14","07:00","08:00","京都市立音羽小学校","60","近藤　和記","1","決定予約","180","35","朝食","26","テーブル","2999","京都第一ツーリスト","","その他AGT",""
"32026","60","1","京都市立音羽小学校","1","富士(１)","2025/05/13","18:00","19:00","京都市立音羽小学校","60","近藤　和記","1","決定予約","180","1","夕食","26","テーブル","2999","京都第一ツーリスト","","その他AGT",""
"32026","60","1","京都市立音羽小学校","4","錦","2025/05/14","07:00","10:00","京都市立音羽小学校","60","近藤　和記","1","決定予約","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"32026","60","1","京都市立音羽小学校","2","錦","2025/05/13","15:00","23:59","京都市立音羽小学校","60","近藤　和記","1","決定予約","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"32027","60","1","京都市立御所東小学校","3","富士(１)","2025/05/16","07:00","08:00","京都市立御所東小学校","60","大木　淳","5","ｷｬﾝｾﾙ","180","35","朝食","26","テーブル","2999","京都第一ツーリスト","","その他AGT",""
